CandidateID,Firstme,Lastme,Gender,RequisitionID,ApplicationDate,Source,CurrentStage,JobID,DepartmentID,JobTitle,JobLevel,Recruiter,InterviewScore,OfferAccepted,DaysToFill
500218,Ele,Wreniby,Female,701332,2024-05-12,Agency,Interview,18,5,Fince Mager,4,J. Watson,4.7,,
500219,Hazel,Wolfarward,Female,701770,2026-02-06,Career Site,Interview,2,1,Chief Operating Officer,9,K. Brown,4.8,,
500220,Brian,Deladen,Male,702216,2026-02-02,LinkedIn,Hired,13,4,IT Support Specialist,1,T. Nguyen,3.6,Yes,48
500221,Amy,Blakeanmond,Female,701260,2026-02-07,Networking Event,Applied,3,1,Vice President,8,A. Carter,,,
500222,Blake,Emward,Male,700908,2024-08-27,Indeed,Rejected,34,9,Director of Operations,6,D. Patel,2,,
500223,Rowan,Wrentonstrom,Male,702415,2024-02-05,LinkedIn,Fil Interview,28,8,Sales Development Representative,1,M. Davis,5,,
500224,Morgan,Cranelthorne,Male,702132,2024-08-20,LinkedIn,Withdrawn,27,7,Marketing Director,5,A. Carter,,,
500225,Micah,Pineasen,Male,701536,2025-08-17,Career Site,Applied,10,3,Product Mager,3,M. Davis,,,
500226,Cameron,Hollinlin,Female,700579,2024-06-21,Career Site,Applied,37,10,Director of Customer Support,5,A. Carter,,,
500227,Jennifer,Longunmond,Female,701246,2026-01-12,Campus,Rejected,33,9,Operations Mager,4,D. Patel,4.6,,
500228,Ryan,Carettden,Male,701397,2024-07-06,LinkedIn,Rejected,15,4,IT Mager,4,M. Davis,2.6,,
500229,Olivia,Autumnmont,Female,701439,2024-11-02,Indeed,Phone Screen,12,3,Director of Product,6,A. Carter,,,
500230,Hudson,Kingby,Male,702299,2025-12-28,Agency,Phone Screen,19,5,Director of Fince,6,M. Davis,,,
500231,Isabella,Monistead,Female,701101,2025-08-23,Indeed,Phone Screen,34,9,Director of Operations,6,R. Thomas,,,
500232,Samantha,Haythorne,Female,701642,2024-10-29,Interl,Applied,22,6,HR Business Partner,3,D. Patel,,,
500233,Lane,Rocklinshire,Male,700370,2024-12-25,Interl,Phone Screen,40,11,General Counsel,8,K. Brown,,,
500234,Charlie,Delistone,Female,701405,2024-02-09,Indeed,Phone Screen,8,2,Director of Engineering,6,S. Lee,,,
500235,Sophia,Wreningmont,Female,700913,2025-05-16,Campus,Applied,28,8,Sales Development Representative,1,J. Watson,,,
500236,Penelope,Meadsonson,Female,700503,2025-03-29,Indeed,Rejected,5,2,Software Engineer II,2,R. Thomas,4.1,,
500237,Rowan,Perryuby,Male,702451,2026-02-17,LinkedIn,Hired,11,3,Senior Product Mager,4,D. Patel,3.8,Yes,69
500238,Andrea,Hartleyman,Female,701056,2025-02-13,LinkedIn,Applied,32,9,Operations Alyst,2,T. Nguyen,,,
500239,Delilah,Clarksonhart,Female,702098,2026-01-02,Indeed,Applied,21,6,HR Generalist,2,K. Brown,,,
500240,Lily,Caldwcroft,Female,701296,2025-12-09,LinkedIn,Withdrawn,32,9,Operations Alyst,2,T. Nguyen,,,
500241,Elliot,Langellby,Female,701287,2024-02-05,LinkedIn,Fil Interview,6,2,Senior Software Engineer,3,K. Brown,3.6,,
500242,Casey,Northstead,Male,702379,2024-02-16,Referral,Interview,11,3,Senior Product Mager,4,D. Patel,3.1,,
500243,Sofia,Wreningmont,Female,701723,2024-08-25,Campus,Withdrawn,29,8,Account Executive,2,D. Patel,,,
500244,Kayla,Riverorwood,Female,702534,2024-01-23,LinkedIn,Interview,14,4,Systems Administrator,2,M. Davis,4.6,,
500245,Blair,Radwellwood,Female,701181,2025-03-14,Career Site,Offer Extended,22,6,HR Business Partner,3,R. Thomas,3.4,No,30
500246,Logan,Stormuquist,Male,701950,2024-12-31,Referral,Hired,1,1,Chief Executive Officer,10,A. Carter,4.2,Yes,37
500247,Alex,Springicroft,Male,700253,2025-05-20,Indeed,Hired,33,9,Operations Mager,4,A. Carter,2.4,Yes,82
500248,Nicholas,Winteraford,Male,701647,2024-09-21,Agency,Fil Interview,23,6,HR Mager,4,D. Patel,2.7,,
500249,Anthony,Fieldelman,Male,700001,2025-09-07,Career Site,Phone Screen,24,6,Director of HR,6,J. Watson,,,
500250,Daniel,Stormodale,Male,700566,2025-10-09,Agency,Phone Screen,12,3,Director of Product,6,K. Brown,,,
500251,Ruby,Wolfinsen,Female,700473,2025-08-22,LinkedIn,Rejected,17,5,Senior Fincial Alyst,3,K. Brown,3.8,,
500252,Taylor,Whitorland,Female,701961,2024-10-19,Agency,Offer Extended,31,8,Director of Sales,6,J. Watson,3.8,Pending,48
500253,Sofia,Grantleyward,Female,701687,2024-03-07,LinkedIn,Rejected,25,7,Marketing Specialist,1,R. Thomas,2.3,,
500254,Phoenix,Fairunberg,Non-Biry,700941,2024-07-04,Campus,Interview,7,2,Engineering Mager,4,A. Carter,4.5,,
500255,Morgan,Langanham,Male,700125,2026-01-22,Campus,Applied,29,8,Account Executive,2,K. Brown,,,
500256,Clara,Haythorne,Non-Biry,701202,2025-01-26,Referral,Phone Screen,13,4,IT Support Specialist,1,S. Lee,,,
500257,Asher,Wrenonbry,Male,701471,2024-08-27,Indeed,Rejected,39,11,Corporate Counsel,4,M. Davis,4.8,,
500258,Rebecca,Bramhart,Female,702188,2024-02-14,LinkedIn,Fil Interview,20,6,HR Coorditor,1,A. Carter,4.3,,
500259,Victoria,Rainmont,Female,702694,2025-12-02,LinkedIn,Hired,4,2,Software Engineer I,1,D. Patel,4.4,Yes,56
500260,Cameron,Carorton,Male,701420,2024-11-24,Networking Event,Withdrawn,4,2,Software Engineer I,1,S. Lee,,,
500261,Kendall,Bellwood,Female,700656,2026-01-05,LinkedIn,Applied,15,4,IT Mager,4,S. Lee,,,
500262,Taylor,Quillershire,Male,700450,2025-05-02,Referral,Applied,24,6,Director of HR,6,T. Nguyen,,,
500263,Logan,Rosearcott,Male,702031,2024-11-09,Indeed,Phone Screen,6,2,Senior Software Engineer,3,K. Brown,,,
500264,Phoenix,Benningberg,Female,702436,2025-09-15,Career Site,Interview,22,6,HR Business Partner,3,J. Watson,3.2,,
500265,Brian,Rivertonley,Female,701004,2024-10-02,Career Site,Offer Extended,19,5,Director of Fince,6,J. Watson,2.4,Pending,24
500266,Finley,Finingland,Female,700506,2025-12-15,LinkedIn,Withdrawn,17,5,Senior Fincial Alyst,3,R. Thomas,,,
500267,George,Emunmere,Male,701381,2025-02-28,LinkedIn,Rejected,39,11,Corporate Counsel,4,M. Davis,4,,
500268,Jordan,Hollerstrom,Non-Biry,701345,2025-10-11,LinkedIn,Applied,4,2,Software Engineer I,1,M. Davis,,,
500269,Kai,Fordubry,Non-Biry,700413,2024-03-15,Indeed,Applied,23,6,HR Mager,4,J. Watson,,,
500270,Peyton,Longsonsen,Female,700855,2025-10-05,Referral,Phone Screen,20,6,HR Coorditor,1,J. Watson,,,
500271,Victoria,Adlerinmond,Female,700102,2025-08-01,Indeed,Rejected,11,3,Senior Product Mager,4,D. Patel,3.5,,
500272,Kendall,Colestrom,Female,701774,2024-07-26,LinkedIn,Interview,39,11,Corporate Counsel,4,A. Carter,2.7,,
500273,Christopher,Montonstead,Male,701499,2024-10-12,LinkedIn,Applied,24,6,Director of HR,6,J. Watson,,,
500274,Ethan,Rockanmond,Male,700059,2024-06-28,Agency,Fil Interview,8,2,Director of Engineering,6,T. Nguyen,4.5,,
500275,Carla,Graywellman,Female,700189,2025-10-22,Career Site,Fil Interview,24,6,Director of HR,6,M. Davis,4,,
500276,Stella,Hawkleyway,Female,701949,2025-05-13,Campus,Phone Screen,3,1,Vice President,8,D. Patel,,,
500277,Alice,Winterunland,Female,701990,2026-02-15,Career Site,Rejected,35,10,Customer Support Representative,1,R. Thomas,2.7,,
500278,than,Kendorquist,Male,701605,2025-03-02,Networking Event,Applied,24,6,Director of HR,6,J. Watson,,,
500279,Reese,Torrarstead,Female,700166,2025-04-15,Career Site,Interview,24,6,Director of HR,6,S. Lee,3.6,,
500280,Melanie,Riverormore,Female,702392,2025-08-19,LinkedIn,Interview,18,5,Fince Mager,4,A. Carter,3.2,,
500281,Connor,Parkomont,Male,701850,2024-12-07,Networking Event,Phone Screen,26,7,Digital Marketing Mager,3,D. Patel,,,
500282,Cameron,Stormarham,Male,702600,2025-05-09,LinkedIn,Applied,14,4,Systems Administrator,2,D. Patel,,,
500283,Logan,Crowermond,Male,701922,2025-01-13,Indeed,Interview,25,7,Marketing Specialist,1,R. Thomas,4.4,,
500284,River,Stoneelham,Female,700346,2024-10-11,Agency,Applied,25,7,Marketing Specialist,1,T. Nguyen,,,
500285,Micah,Lakesonmond,Female,700289,2025-05-13,LinkedIn,Applied,26,7,Digital Marketing Mager,3,M. Davis,,,
500286,Skyler,Parkoman,Female,700743,2024-06-28,LinkedIn,Interview,19,5,Director of Fince,6,R. Thomas,3.3,,
500287,Cameron,Wrentonstrom,Female,700557,2025-09-01,Indeed,Hired,30,8,Sales Mager,4,T. Nguyen,3.5,Yes,16
500288,Audrey,Bennunwell,Female,701424,2026-02-06,Campus,Rejected,27,7,Marketing Director,5,K. Brown,3,,
500289,Avery,Burnithorne,Male,701814,2025-07-17,Indeed,Phone Screen,15,4,IT Mager,4,A. Carter,,,
500290,Gabriel,Becklinridge,Male,700962,2025-11-02,LinkedIn,Phone Screen,25,7,Marketing Specialist,1,K. Brown,,,
500291,Connor,Fairowin,Male,700710,2025-09-16,Campus,Hired,12,3,Director of Product,6,K. Brown,3.2,Yes,33
500292,Jennifer,Fieldlinbry,Female,700359,2024-03-15,Referral,Phone Screen,25,7,Marketing Specialist,1,J. Watson,,,
500293,Dylan,Greenorstead,Male,700457,2024-11-08,LinkedIn,Rejected,11,3,Senior Product Mager,4,K. Brown,4.1,,
500294,Noah,Lakesonson,Male,702243,2024-07-06,Career Site,Offer Extended,28,8,Sales Development Representative,1,R. Thomas,4.2,Pending,23
500295,James,Meadsonstone,Male,701999,2024-09-10,LinkedIn,Offer Extended,29,8,Account Executive,2,M. Davis,4.4,Pending,48
500296,Ella,Sandunby,Female,701788,2025-01-16,Career Site,Applied,32,9,Operations Alyst,2,A. Carter,,,
500297,Julia,Halleywin,Female,702537,2026-02-15,Indeed,Interview,37,10,Director of Customer Support,5,R. Thomas,3.4,,
500298,Genesis,Riveruworth,Female,701964,2025-10-28,Career Site,Rejected,30,8,Sales Mager,4,S. Lee,4.4,,
500299,Adam,Autumnimond,Male,700819,2025-12-24,Referral,Applied,9,3,Product Alyst,2,R. Thomas,,,
500300,Reese,Perryoland,Male,700889,2024-06-05,Indeed,Fil Interview,29,8,Account Executive,2,J. Watson,2.5,,
500301,Nicole,Pinetonshire,Female,701146,2025-07-11,Indeed,Offer Extended,14,4,Systems Administrator,2,K. Brown,3.6,No,24
500302,Julia,Fieldiquist,Female,702684,2025-04-25,Indeed,Hired,19,5,Director of Fince,6,A. Carter,4.1,Yes,58
500303,Miles,Roseafield,Male,700790,2024-01-28,Career Site,Rejected,26,7,Digital Marketing Mager,3,R. Thomas,4,,
500304,Jasmine,Dunetton,Female,700358,2024-04-27,Indeed,Applied,22,6,HR Business Partner,3,M. Davis,,,
500305,Joel,Pineinford,Male,700043,2024-09-03,Indeed,Phone Screen,29,8,Account Executive,2,D. Patel,,,
500306,Brian,Chandemere,Female,701942,2025-08-11,LinkedIn,Interview,31,8,Director of Sales,6,M. Davis,4.1,,
500307,Emerson,Presalin,Non-Biry,700753,2026-02-04,LinkedIn,Withdrawn,26,7,Digital Marketing Mager,3,K. Brown,,,
500308,Zoe,Hawktonbrook,Female,700764,2024-09-15,Indeed,Phone Screen,19,5,Director of Fince,6,S. Lee,,,
500309,Angela,Stormberg,Female,700535,2025-09-26,LinkedIn,Interview,19,5,Director of Fince,6,D. Patel,2,,
500310,Quinn,Brightaford,Male,701390,2025-04-18,LinkedIn,Applied,3,1,Vice President,8,T. Nguyen,,,
500311,Bailey,Dalellsen,Male,701603,2024-11-01,Campus,Applied,27,7,Marketing Director,5,M. Davis,,,
500312,Reese,Longeland,Non-Biry,701477,2024-09-12,Networking Event,Applied,16,5,Fincial Alyst,2,A. Carter,,,
500313,Finley,Silverarmont,Male,702691,2025-10-22,LinkedIn,Phone Screen,33,9,Operations Mager,4,T. Nguyen,,,
500314,Charlie,Wardman,Female,700032,2025-02-03,Indeed,Fil Interview,18,5,Fince Mager,4,T. Nguyen,2.4,,
500315,Charlie,Pineonley,Female,701146,2025-10-03,LinkedIn,Phone Screen,14,4,Systems Administrator,2,K. Brown,,,
500316,Adam,Blacksonland,Male,702283,2024-09-21,Campus,Hired,26,7,Digital Marketing Mager,3,D. Patel,2.9,Yes,75
500317,Aisha,Northashire,Female,701109,2025-11-23,Referral,Fil Interview,16,5,Fincial Alyst,2,J. Watson,3.8,,
500318,William,Wardlincroft,Male,702608,2024-01-05,LinkedIn,Offer Extended,13,4,IT Support Specialist,1,D. Patel,4.9,No,19
500319,Dakota,Marlinmere,Female,701997,2025-04-29,LinkedIn,Interview,22,6,HR Business Partner,3,T. Nguyen,2.6,,
500320,talie,Delellberg,Female,702419,2024-10-09,Indeed,Interview,9,3,Product Alyst,2,T. Nguyen,4.9,,
500321,Stephen,Radson,Male,701699,2024-11-13,Agency,Applied,39,11,Corporate Counsel,4,K. Brown,,,
500322,Harley,Blandostead,Female,701302,2026-01-26,Indeed,Phone Screen,14,4,Systems Administrator,2,M. Davis,,,
500323,Charlotte,Colesoncrest,Female,700869,2025-07-25,Campus,Fil Interview,4,2,Software Engineer I,1,D. Patel,4.6,,
500324,Sawyer,Willwin,Male,700140,2024-03-08,LinkedIn,Offer Extended,39,11,Corporate Counsel,4,A. Carter,2.8,Pending,25
500325,Zachary,Clarkiwell,Non-Biry,702086,2025-08-16,Interl,Phone Screen,37,10,Director of Customer Support,5,K. Brown,,,
500326,Harley,Foxufield,Female,700386,2025-01-03,LinkedIn,Applied,2,1,Chief Operating Officer,9,J. Watson,,,
500327,Xavier,Whitmere,Male,702609,2025-01-29,LinkedIn,Phone Screen,3,1,Vice President,8,T. Nguyen,,,
500328,Rose,Finingmond,Female,701503,2024-12-03,Referral,Hired,12,3,Director of Product,6,A. Carter,3.6,Yes,59
500329,Matthew,Springham,Male,701110,2025-03-15,Indeed,Phone Screen,7,2,Engineering Mager,4,M. Davis,,,
500330,Ele,Finoby,Female,701105,2024-12-11,Agency,Interview,6,2,Senior Software Engineer,3,K. Brown,4.4,,
500331,Asher,Hayewin,Male,700724,2025-10-27,Interl,Interview,23,6,HR Mager,4,D. Patel,2.7,,
500332,Dia,Grantosen,Female,700130,2024-04-01,Interl,Fil Interview,37,10,Director of Customer Support,5,D. Patel,3.4,,
500333,Micah,Caldimore,Male,700993,2025-03-28,Career Site,Applied,16,5,Fincial Alyst,2,R. Thomas,,,
500334,Marcus,Wolfeland,Male,700506,2024-06-21,LinkedIn,Applied,17,5,Senior Fincial Alyst,3,R. Thomas,,,
500335,Parker,Hollunfield,Female,702733,2024-05-17,Indeed,Rejected,34,9,Director of Operations,6,K. Brown,3.6,,
500336,Isabella,Swaneby,Female,700669,2024-10-23,LinkedIn,Rejected,12,3,Director of Product,6,M. Davis,2.6,,
500337,Kaitlyn,Monenby,Female,702657,2025-11-13,LinkedIn,Interview,10,3,Product Mager,3,J. Watson,2.5,,
500338,Alyssa,Stoneorberg,Female,700634,2026-02-17,Campus,Applied,38,11,Legal Alyst,2,J. Watson,,,
500339,Sebastian,Brookuwood,Male,702285,2024-12-23,LinkedIn,Offer Extended,17,5,Senior Fincial Alyst,3,K. Brown,3.9,Pending,41
500340,Quinn,Wolfuridge,Female,700118,2025-11-23,Indeed,Applied,23,6,HR Mager,4,T. Nguyen,,,
500341,Alex,Parksonham,Female,700987,2025-07-04,Networking Event,Interview,29,8,Account Executive,2,T. Nguyen,2.9,,
500342,Kai,Norarshire,Female,700173,2024-01-17,Career Site,Applied,28,8,Sales Development Representative,1,D. Patel,,,
500343,Paige,Noronman,Female,700023,2025-04-11,Referral,Fil Interview,9,3,Product Alyst,2,M. Davis,3.2,,
500344,Sage,Longarford,Male,702433,2025-10-20,Indeed,Offer Extended,18,5,Fince Mager,4,R. Thomas,4.8,Pending,39
500345,Sage,Blackimore,Male,701388,2025-08-10,LinkedIn,Hired,40,11,General Counsel,8,T. Nguyen,5,Yes,59
500346,Gabriel,Hartemore,Male,701744,2024-03-28,Campus,Fil Interview,16,5,Fincial Alyst,2,J. Watson,3.6,,
500347,Abigail,Bellanway,Female,700211,2024-03-10,Indeed,Phone Screen,34,9,Director of Operations,6,R. Thomas,,,
500348,Hailey,Coleingham,Female,700905,2025-06-07,Indeed,Rejected,24,6,Director of HR,6,D. Patel,4.8,,
500349,Quinn,Windsoncrest,Female,700815,2024-04-13,Agency,Fil Interview,2,1,Chief Operating Officer,9,J. Watson,2.9,,
500350,Landon,Foxellberg,Male,700465,2024-01-20,LinkedIn,Rejected,2,1,Chief Operating Officer,9,K. Brown,4.5,,
500351,Christian,Reedingmont,Male,700346,2024-03-10,LinkedIn,Applied,25,7,Marketing Specialist,1,T. Nguyen,,,
500352,Landon,Hawkcroft,Male,700465,2025-02-14,Indeed,Rejected,2,1,Chief Operating Officer,9,K. Brown,2.6,,
500353,Anthony,Dalton,Male,702292,2025-12-11,LinkedIn,Interview,8,2,Director of Engineering,6,D. Patel,3.8,,
500354,Noah,Oakacroft,Male,700873,2024-08-25,Interl,Fil Interview,33,9,Operations Mager,4,R. Thomas,3.5,,
500355,Julia,Bramorridge,Female,702111,2024-11-14,Referral,Phone Screen,28,8,Sales Development Representative,1,D. Patel,,,
500356,Destiny,Glenerdale,Female,702380,2025-12-24,Referral,Fil Interview,13,4,IT Support Specialist,1,A. Carter,3.6,,
500357,Blair,Wolfermond,Male,701560,2025-12-05,Campus,Rejected,7,2,Engineering Mager,4,T. Nguyen,4.5,,
500358,Lily,Croweward,Female,702445,2024-06-02,Agency,Hired,11,3,Senior Product Mager,4,T. Nguyen,4.1,Yes,52
500359,Addison,Presecroft,Female,700141,2025-08-04,Career Site,Hired,2,1,Chief Operating Officer,9,J. Watson,4,Yes,87
500360,Stephen,Foxlinhart,Male,700526,2024-05-07,Career Site,Fil Interview,10,3,Product Mager,3,K. Brown,2.3,,
500361,Paige,Autumnowall,Female,702087,2025-11-23,Referral,Applied,21,6,HR Generalist,2,K. Brown,,,
500362,Brooklyn,Torriman,Female,700491,2025-06-15,Career Site,Applied,36,10,Customer Support Mager,3,A. Carter,,,
500363,Carter,Norettley,Male,702685,2025-12-18,Agency,Interview,30,8,Sales Mager,4,T. Nguyen,4.4,,
500364,Vincent,Harttoncroft,Male,702588,2024-02-11,Interl,Fil Interview,35,10,Customer Support Representative,1,J. Watson,2.8,,
500365,Eli,Pineiberg,Male,701302,2025-02-06,Referral,Interview,14,4,Systems Administrator,2,M. Davis,2.3,,
500366,Jordan,Burnland,Male,700393,2025-09-25,Campus,Rejected,16,5,Fincial Alyst,2,K. Brown,4.9,,
500367,Brian,Foxellmore,Male,700077,2024-12-07,LinkedIn,Phone Screen,10,3,Product Mager,3,J. Watson,,,
500368,Ryan,Stonesonham,Male,702179,2025-04-21,Career Site,Applied,25,7,Marketing Specialist,1,M. Davis,,,
500369,Layla,Parkerwin,Female,701997,2025-10-31,Indeed,Phone Screen,22,6,HR Business Partner,3,T. Nguyen,,,
500370,Layla,Hayerman,Female,702471,2024-05-24,LinkedIn,Rejected,3,1,Vice President,8,K. Brown,2.7,,
500371,Christopher,Meadunbrook,Male,702517,2024-09-12,Career Site,Fil Interview,27,7,Marketing Director,5,S. Lee,4.6,,
500372,Elia,Ashingridge,Female,701867,2026-01-13,Referral,Offer Extended,34,9,Director of Operations,6,T. Nguyen,4.4,No,27
500373,Nicole,Wardford,Female,701640,2025-12-14,Agency,Interview,13,4,IT Support Specialist,1,K. Brown,3.8,,
500374,Cameron,Beckebrook,Female,700201,2024-05-12,Campus,Phone Screen,33,9,Operations Mager,4,D. Patel,,,
500375,Logan,Stoneanward,Female,701062,2026-01-24,Interl,Withdrawn,5,2,Software Engineer II,2,A. Carter,,,
500376,Grace,Oakelcroft,Female,700888,2024-10-10,Career Site,Interview,3,1,Vice President,8,K. Brown,2.7,,
500377,Jade,Caldwtonberg,Female,700945,2025-02-01,Campus,Hired,9,3,Product Alyst,2,S. Lee,3.4,Yes,74
500378,Elizabeth,Grantunman,Female,702667,2024-12-08,LinkedIn,Phone Screen,5,2,Software Engineer II,2,T. Nguyen,,,
500379,Ella,Hartemore,Female,701362,2025-07-12,Indeed,Interview,24,6,Director of HR,6,R. Thomas,3.1,,
500380,Drew,Grayden,Female,701076,2024-08-09,Indeed,Phone Screen,34,9,Director of Operations,6,J. Watson,,,
500381,Sage,Coleellmere,Female,701366,2024-11-27,Career Site,Rejected,7,2,Engineering Mager,4,T. Nguyen,3.1,,
500382,Thomas,Radonworth,Male,702480,2024-02-09,Indeed,Hired,26,7,Digital Marketing Mager,3,K. Brown,4.3,Yes,64
500383,River,Brightondale,Male,701276,2024-12-08,Referral,Fil Interview,7,2,Engineering Mager,4,A. Carter,4.4,,
500384,Charlie,Crowetton,Female,701941,2024-08-14,LinkedIn,Offer Extended,9,3,Product Alyst,2,D. Patel,2.1,Pending,24
500385,Landon,Blackicroft,Male,701245,2026-01-06,Interl,Rejected,7,2,Engineering Mager,4,K. Brown,3.1,,
500386,Eden,Chandway,Male,701578,2024-01-09,Agency,Offer Extended,38,11,Legal Alyst,2,D. Patel,4.2,Pending,50
500387,Eleanor,Blakelin,Female,701177,2024-02-12,Career Site,Hired,18,5,Fince Mager,4,J. Watson,2.6,Yes,40
500388,Ella,Belladale,Female,700992,2025-02-25,Career Site,Offer Extended,5,2,Software Engineer II,2,D. Patel,4.7,No,49
500389,Paul,Oakarlin,Male,702082,2025-06-22,Referral,Interview,29,8,Account Executive,2,R. Thomas,4,,
500390,Harper,Windarmere,Non-Biry,700601,2025-02-06,Indeed,Rejected,22,6,HR Business Partner,3,M. Davis,3.6,,
500391,Jackson,Caldwinberg,Non-Biry,702293,2024-03-24,Interl,Applied,40,11,General Counsel,8,A. Carter,,,
500392,Emerson,Hawkeby,Male,701772,2024-09-30,Indeed,Offer Extended,27,7,Marketing Director,5,M. Davis,3.3,No,12
500393,Sawyer,Northleybry,Male,700739,2024-09-01,Career Site,Applied,30,8,Sales Mager,4,J. Watson,,,
500394,Charles,Hollanstead,Male,701586,2026-01-04,Career Site,Applied,28,8,Sales Development Representative,1,K. Brown,,,
500395,Matthew,Dalarridge,Male,702465,2024-09-27,Networking Event,Phone Screen,35,10,Customer Support Representative,1,J. Watson,,,
500396,Landon,Clarkellway,Male,700205,2024-07-12,LinkedIn,Offer Extended,10,3,Product Mager,3,M. Davis,3.5,No,13
500397,Eva,Kendelshire,Female,702191,2025-12-11,Career Site,Applied,13,4,IT Support Specialist,1,M. Davis,,,
500398,Lily,Presleyward,Female,700810,2024-03-03,Indeed,Rejected,39,11,Corporate Counsel,4,M. Davis,4.6,,
500399,Gavin,Fininworth,Male,700184,2024-08-10,LinkedIn,Interview,39,11,Corporate Counsel,4,R. Thomas,3.1,,
500400,Casey,Hayenlin,Male,701494,2025-06-10,Career Site,Phone Screen,36,10,Customer Support Mager,3,A. Carter,,,
500401,Ariel,Caldworth,Male,701538,2024-05-27,LinkedIn,Offer Extended,16,5,Fincial Alyst,2,M. Davis,3.7,Pending,17
500402,Benjamin,Coleuridge,Male,702606,2024-03-03,LinkedIn,Phone Screen,1,1,Chief Executive Officer,10,R. Thomas,,,
500403,Brian,Perryinstone,Female,701317,2025-06-27,Career Site,Phone Screen,21,6,HR Generalist,2,R. Thomas,,,
500404,Elijah,Sandawin,Male,702368,2025-07-10,Agency,Phone Screen,34,9,Director of Operations,6,A. Carter,,,
500405,Noah,Wintereway,Male,700326,2024-01-08,Indeed,Offer Extended,34,9,Director of Operations,6,S. Lee,2.2,Pending,69
500406,Kaitlyn,Fordshire,Female,700582,2025-12-18,Career Site,Rejected,22,6,HR Business Partner,3,J. Watson,2.5,,
500407,Bailey,Brookowall,Male,700517,2025-12-15,Career Site,Applied,40,11,General Counsel,8,J. Watson,,,
500408,Andrew,Norunridge,Male,701761,2024-09-11,Referral,Applied,40,11,General Counsel,8,S. Lee,,,
